device_info_serial,date_time,latitude,longitude,altitude,temperature,satellites_used,positiondop,speed_2d,direction
344,2011-03-10 6:01:36,380.926.087,-34.890.299,337,30.6,7,3.7,960.683.621.383.444,-248.749.897.168.626
344,2011-03-10 6:31:45,381.068.816,-3.538.593,579,18.1,5,3.6,141.091.260.261.128,-354.849.617.119.564
344,2011-03-10 7:01:57,381.340.509,-35.972.845,398,22.1,5,3.5,163.162.545.711.047,707.477.579.574.294
344,2011-03-10 7:32:08,381.339.434,-35.972.793,402,25.2,5,3.7,551.674.249.649.101,-62.780.540.412.176
344,2011-03-10 8:02:42,381.328.628,-36.710.545,425,20.3,6,4.6,880.772.660.246.215,171.814.300.728.442
344,2011-03-10 8:33:06,381.331.316,-36.713.728,424,27.4,6,3.4,132.289.533.605.223,-115.945.668.684.361
344,2011-03-10 9:03:20,381.575.851,-36.731.659,435,21,6,3.9,865.151.018.754.143,985.746.306.811.692
344,2011-03-10 9:33:39,381.334.911,-36.714.037,413,25.2,7,4,272.063.227.981.321,772.338.295.469.645
344,2011-03-10 10:03:51,381.334.366,-36.713.709,422,31.1,6,3.8,369.931.259.026.994,-108.774.778.833.228
344,2011-03-10 10:34:14,38.133.916,-36.727.369,410,27.5,5,5.2,231.921.379.270.484,-148.052.223.158.854
344,2011-03-10 11:04:24,381.792.705,-36.087.685,729,19.2,5,4.8,106.359.622.835.243,250.473.836.174.993
344,2011-03-10 11:34:37,381.954.772,-35.701.479,450,31.9,7,2.2,147.172.262.435.393,-450.351.058.502.212
344,2011-03-10 12:05:00,381.953.304,-35.716.419,446,35.4,5,12.5,121.797.927.956.437,706.351.188.596.859
344,2011-03-10 12:35:09,381.963.193,-35.722.919,444,33.7,7,2.3,362.547.743.493.492,596.188.374.027.331
344,2011-03-10 13:05:13,381.974.931,-35.724.788,440,33.4,6,2.9,25.910.271.168.619,444.727.426.438.976
344,2011-03-10 13:35:19,381.910.693,-35.772.673,459,15.9,5,3,814.408.653.042.087,-160.347.607.943.991
344,2011-03-10 14:05:38,381.749.878,-36.150.969,752,20.5,4,6,845.506.770.393.127,328.385.664.532.854
344,2011-03-10 14:36:12,38.115.158,-36.903.981,469,21,7,2.6,898.608.192.269.294,-179.712.175.575.376
344,2011-03-10 15:06:25,379.665.733,-37.440.026,329,19.8,6,3.6,125.481.366.757.037,-156.766.126.378.534
344,2011-03-10 15:36:46,37.892.669,-3.699.944,971,18.6,5,3.5,89.079.569.420.194,-758.107.790.294.306
344,2011-03-10 16:07:01,380.015.166,-36.122.199,369,18.6,6,2.4,151.312.782.761.079,257.097.072.171.334
344,2011-03-10 16:37:07,380.960.205,-34.809.789,321,22.7,5,2.5,354.250.806.925.927,131.182.921.832.852
344,2011-03-10 17:07:42,380.957.773,-34.778.203,460,23.6,5,3.6,741.503.453.197.328,108.484.339.264.288
344,2011-03-10 17:38:12,380.953.246,-34.744.526,336,21.8,6,3.7,238.416.692.004.775,123.266.326.449.409
344,2011-03-10 18:38:20,380.940.988,-3.473.183,333,27.6,5,4.2,295.087.025.662.442,-236.360.529.385.888
344,2011-03-10 19:38:35,380.929.789,-34.780.356,339,27.4,4,6.6,132.468.078.529.759,-134.203.244.491.702
344,2011-03-10 20:38:48,380.933.337,-34.747.563,336,27.3,7,2.3,137.762.216.716.704,-21.113.333.711.534
344,2011-03-10 21:40:19,380.935.206,-34.818.532,377,27.6,6,21,253.230.168.357.815,176.957.698.858.462
344,2011-03-10 22:41:12,380.950.067,-34.771.377,337,25.5,5,2.8,488.348.248.326.983,913.440.176.019.017
344,2011-03-10 23:41:37,380.935.662,-34.781.496,346,29.9,6,2.2,223.590.302.456.701,165.486.926.876.845
344,2011-03-11 0:42:30,380.943.353,-34.767.566,340,25,5,2.8,295.835.415.492.932,-712.894.406.191.046
344,2011-03-11 1:43:36,380.935.646,-34.792.878,360,24.3,6,3.4,161.781.656.095.532,176.559.075.011.906
344,2011-03-11 2:43:59,380.951.675,-34.762.554,340,27.1,5,3.9,327.014.138.619.294,-576.367.012.138.125
344,2011-03-11 3:44:42,380.934.881,-34.771.063,344,29.5,6,3.2,826.084.194.576.796,263.346.246.411.298
344,2011-03-11 4:45:01,380.940.833,-34.762.939,341,26.2,6,4.1,88.557.996.368.095,-704.912.631.450.207
344,2011-03-11 5:45:21,38.094.796,-3.478.606,337,27,5,5.3,685.014.464.923.182,-185.419.860.313.689
344,2011-03-11 6:16:12,38.095.065,-34.766.653,335,25.7,6,2.2,227.906.503.581.934,341.510.846.634.876
344,2011-03-11 6:46:25,381.341.105,-35.653.622,584,18.4,5,2,175.811.462.350.582,-813.660.082.039.101
344,2011-03-11 7:17:30,382.001.386,-36.768.215,558,17.7,5,4.3,11.135.912.289.797,-144.075.471.086.505
344,2011-03-11 7:47:39,383.727.762,-36.478.653,1377,13.5,6,3.4,156.582.576.999.602,-101.133.500.600.706
344,2011-03-11 8:17:46,386.391.527,-36.478.418,1203,14.7,5,4.3,20.235.798.107.397,-236.919.012.474.798
344,2011-03-11 8:48:36,387.670.235,-36.918.251,629,23,5,2,181.764.685.693.429,124.560.234.184.175
344,2011-03-11 9:19:10,387.750.988,-3.694.386,693,23.7,6,4.4,809.967.154.729.527,404.717.939.823.264
344,2011-03-11 9:49:19,38.826.978,-36.810.183,673,24,5,4.4,2.245.813.759.375,-15.722.087.333.868
344,2011-03-11 10:19:31,38.827.027,-368.096,673,28.8,4,14,144.507.072.409.835,164.257.030.896.921
344,2011-03-11 10:50:06,388.745.179,-36.319.095,655,18.4,7,2.4,653.042.264.347.778,405.771.892.521.991
344,2011-03-11 11:20:42,388.752.863,-36.329.294,654,28.7,7,2.5,121.331.006.341.641,171.364.673.250.496
344,2011-03-11 11:50:52,388.667.199,-36.025.478,1145,18.2,6,2.2,106.893.920.874.709,-207.628.803.327.116
344,2011-03-11 12:21:12,38.961.059,-3.560.995,653,20.2,6,2.7,117.599.947.968.976,-650.662.488.707.351
344,2011-03-11 12:51:23,389.674.489,-35.618.665,647,26.2,5,4.6,574.002.784.396.719,538.718.419.901.967
344,2011-03-11 13:21:36,389.674.017,-3.561.861,665,27.3,5,4.6,639.371.904.507.692,-139.930.802.901.878
344,2011-03-11 13:52:16,389.674.498,-35.617.406,668,30.1,4,6.7,748.676.715.220.661,119.210.512.103.905
344,2011-03-11 14:22:30,38.967.515,-3.561.888,633,30.3,5,4,91.745.349.404.577,130.402.716.118.502
344,2011-03-11 14:52:54,389.674.872,-35.618.409,629,31.9,7,3.6,496.286.240.360.806,-155.288.231.223.442
344,2011-03-11 15:23:33,389.668.896,-35.615.011,652,28.1,6,5.2,28.378.834.976.676,710.207.870.939.083
344,2011-03-11 15:53:53,389.659.744,-35.609.827,644,28.8,5,6,758.198.107.741.595,141.908.055.714.816
344,2011-03-11 16:24:17,389.614.373,-35.602.115,648,27.2,5,3.1,105.772.719.690.698,-150.726.082.987.638
344,2011-03-11 16:54:36,38.961.421,-35.602.249,635,25.5,9,1.6,225.853.300.941.366,-280.216.142.134.224
344,2011-03-11 17:24:39,389.609.891,-35.603.868,640,24.5,8,2.1,156.568.105.610.734,144.671.986.755.837
344,2011-03-11 17:54:49,390.597.379,-35.771.318,684,15.5,6,3.8,846.491.543.257.306,655.153.734.986.498
344,2011-03-11 18:55:24,388.892.227,-36.788.189,875,16.1,5,4.4,141.274.240.557.471,-983.081.677.492.653
344,2011-03-11 19:56:12,39.019.215,-36.072.628,933,15.5,6,2.4,553.879.327.887.902,-1.641.501.421.642
344,2011-03-11 20:56:38,387.607.749,-3.751.138,1102,15.1,6,2.2,775.580.500.960.248,107.353.638.337.454
344,2011-03-11 21:57:28,38.742.268,-34.270.335,1113,15,4,22.8,159.884.635.429.598,-183.338.941.855.466
344,2011-03-11 22:58:05,387.112.565,-32.651.868,745,20.1,5,8,579.490.156.389.516,-594.771.542.360.598
344,2011-03-11 23:58:42,387.929.447,-34.125.091,954,16.6,4,4,119.198.720.004.602,627.054.954.181.622
344,2011-03-12 0:59:35,392.172.941,-33.198.593,990,16.3,5,3.4,14.367.792.285.303,116.131.552.393.425
344,2011-03-12 1:59:55,394.136.594,-32.535.505,641,24.9,5,4.2,570.093.801.720.297,506.569.055.145.134
344,2011-03-12 3:00:38,394.128.074,-32.530.913,629,25.3,6,2.5,12.795.145.136.803,325.021.264.188.265
344,2011-03-12 4:01:00,394.110.225,-32.517.078,631,25.2,4,4.1,458.932.135.345.228,-105.923.057.626.769
344,2011-03-12 5:01:36,394.110.156,-32.530.369,630,25.8,10,1.4,430.601.966.343.438,-729.193.917.264.198
344,2011-03-12 6:01:43,393.962.852,-32.535.883,733,19.9,7,2.7,761.177.476.201.545,-167.516.243.582.801
344,2011-03-12 6:32:06,393.274.775,-32.748.896,617,20.4,5,3.4,847.996.341.531.824,856.221.030.413.045
344,2011-03-12 7:03:10,392.942.852,-32.545.159,628,18.7,6,2.2,670.627.543.026.529,900.999.909.473.008
344,2011-03-12 7:33:31,392.931.996,-32.547.231,618,20.7,5,4.1,400.893.767.345.414,-327.222.426.453.337
344,2011-03-12 8:03:57,393.065.523,-32.369.887,611,18.5,5,6.9,341.439.172.179.225,495.938.132.836.595
344,2011-03-12 8:34:12,392.871.332,-32.254.409,625,22.7,5,2.7,386.107.860.782.903,500.530.300.869.141
344,2011-03-12 9:04:36,392.871.293,-3.225.478,622,27.6,8,2.6,317.866.310.496.624,-127.846.733.049.429
344,2011-03-12 9:35:04,392.944.026,-32.035.581,630,27.6,6,3.2,242.062.190.909.481,-70.746.160.207.938
344,2011-03-12 10:05:42,39.357.704,-32.398.266,704,16.8,6,2.9,136.050.262.443.141,-227.435.053.422.857
344,2011-03-12 10:36:00,394.324.582,-3.223.081,655,27.2,5,4.9,259.244.951.281.442,532.455.424.838.808
344,2011-03-12 11:06:10,394.323.594,-32.231.076,657,28.3,5,3.8,21.315.334.178.976,436.345.211.780.918
344,2011-03-12 11:36:33,39.434.825,-32.233.318,655,27.6,6,2.8,110.009.850.397.892,50.888.951.671.357
344,2011-03-12 12:06:40,39.430.145,-32.257.259,852,22.6,5,2.7,101.229.354.579.875,-16.932.721.875.435
344,2011-03-12 12:37:13,394.355.865,-32.233.436,644,26,5,2.7,376.760.518.544.095,-463.298.765.390.471
344,2011-03-12 13:07:24,394.330.248,-32.206.911,667,31.2,4,2.7,412.839.484.948.988,13.617.647.612.207
344,2011-03-12 13:37:42,394.334.932,-32.211.601,655,32.3,6,3.5,173.337.504.472.322,146.918.480.217.992
344,2011-03-12 14:08:12,394.108.823,-32.448.986,937,21.4,4,4.9,113.706.789.638.599,668.272.489.276.205
344,2011-03-12 14:38:44,393.082.192,-33.012.131,639,19.5,5,3.6,100.522.750.924.507,-13.454.160.263.311
344,2011-03-12 15:09:07,393.263.552,-32.825.614,1267,22.2,8,2.4,196.924.925.211.556,506.225.089.517.198
344,2011-03-12 15:39:06,394.439.271,-32.384.144,905,20.4,6,2.8,104.593.067.253.714,823.984.772.541.989
344,2011-03-12 16:09:16,395.151.115,-3.303.751,1078,19.1,6,2.2,134.178.175.737.982,-65.165.628.111.222
344,2011-03-12 16:39:21,395.342.134,-3.359.109,637,23,6,3.2,233.227.647.878.722,111.649.934.194.501
344,2011-03-12 17:09:42,395.345.682,-33.590.494,640,25.7,7,2,899.671.376.712.876,-243.006.236.136.421
344,2011-03-12 17:40:00,395.343.297,-33.595.404,656,25.4,7,1.8,151.824.251.640.641,-128.606.923.417.609
344,2011-03-12 18:40:42,395.350.482,-33.597.169,635,25.1,4,3,139.739.827.804.569,-165.648.710.737.239
344,2011-03-12 19:41:12,395.411.886,-33.572.853,639,26.8,7,2,221.838.953.779.587,-15.392.372.037.429
344,2011-03-12 20:41:33,395.380.945,-33.587.704,638,28,5,3.2,133.254.036.267.275,-175.450.954.117.297
344,2011-03-12 21:42:08,395.406.468,-33.577.533,646,29,5,11.5,217.476.698.641.275,390.069.103.829.649
344,2011-03-12 22:43:00,395.402.267,-33.576.458,647,28.1,9,1.8,597.314.695.798.155,201.245.711.960.657
344,2011-03-12 23:43:01,3.954.021,-33.578.479,633,26.2,5,4.8,158.435.635.292.333,-1.181.005.251.264
344,2011-03-13 0:43:37,395.388.354,-33.581.412,651,23,6,2.6,147.789.624.649.904,233.504.721.147.414
344,2011-03-13 1:44:00,395.371.255,-33.576.856,654,21,5,3.9,241.985.948.224.647,-960.119.043.700.706
344,2011-03-13 2:44:24,395.371.635,-33.571.124,655,24.2,5,3.2,203.991.120.891.116,120.626.105.928.752
344,2011-03-13 3:45:06,395.377.195,-33.571.565,645,26.9,7,2.4,16.393.532.328.846,164.217.381.484.418
344,2011-03-13 4:45:25,395.378.633,-33.565.003,650,23.2,6,3.9,150.727.562.286.963,802.312.728.579.892
344,2011-03-13 5:45:52,395.378.172,-33.574.645,644,24.3,6,5.5,998.979.504.012.642,-921.387.753.220.902
344,2011-03-13 6:16:18,39.536.675,-33.587.296,638,21.7,4,7.4,424.237.574.276.295,107.242.573.653.326
344,2011-03-13 6:47:06,395.963.403,-34.202.968,729,15.9,8,1.6,128.811.256.396.278,-523.732.363.551.299
344,2011-03-13 7:17:26,396.448.712,-35.811.982,718,17.1,6,3.5,126.203.660.557.694,-866.854.393.700.146
344,2011-03-13 7:47:27,39.718.426,-37.695.891,910,16.4,6,4.1,140.587.009.125.701,-266.975.309.858.888
344,2011-03-13 8:18:16,39.827.452,-39.649.351,707,16.4,4,15.3,118.830.992.040.381,-754.013.032.764.923
344,2011-03-13 8:48:36,398.906.905,-40.858.364,541,21.9,6,3.8,115.112.552.892.083,161.716.824.860.361
344,2011-03-13 9:18:36,398.934.607,-40.823.648,575,28.3,6,4.4,555.777.101.996.311,-812.444.337.953.618
344,2011-03-13 9:48:43,398.934.806,-40.824.606,578,31,5,4.2,115.463.416.454.792,128.968.679.109.226
344,2011-03-13 10:19:09,398.906.353,-40.873.914,521,28.7,6,5.1,222.811.100.374.354,975.593.399.239.402
344,2011-03-13 10:49:41,399.002.111,-40.801.539,669,24.1,5,9.8,144.528.575.437.409,424.858.317.724.926
344,2011-03-13 11:20:12,400.110.929,-3.954.765,1036,20.4,5,2.9,566.996.987.389.062,140.948.905.529.867
344,2011-03-13 11:51:06,401.334.678,-37.779.063,1280,17.9,8,1.8,144.359.258.484.958,324.877.154.653.848
344,2011-03-13 12:21:20,402.607.507,-36.376.078,847,21.6,7,2.1,100.176.048.125.083,-17.418.375.273.105
344,2011-03-13 12:51:39,402.588.162,-36.337.313,615,22,6,3,632.233.579.472.846,144.100.625.322.327
344,2011-03-13 13:21:46,402.593.069,-363.345,608,24.5,6,3.2,518.988.763.638.975,-294.332.334.735.076
344,2011-03-13 13:52:12,402.589.221,-36.381.122,608,26.4,6,3.2,209.742.052.707.102,145.694.392.671.272
344,2011-03-13 14:22:34,402.586.977,-36.359.676,609,27.7,4,9.1,269.309.368.801.986,-96.291.024.426.501
344,2011-03-13 14:52:43,402.588.987,-36.343.416,607,27.7,6,3.7,206.877.383.545.523,15.304.218.463.326
344,2011-03-13 15:22:55,403.926.986,-36.935.336,1310,18.1,5,3.6,673.138.863.792.859,-112.342.902.832.326
344,2011-03-13 15:53:24,405.485.434,-37.878.177,1292,18.4,6,2.3,506.482.958.927.446,-15.838.880.410.173
344,2011-03-13 16:23:42,407.273.526,-38.410.609,1009,18.2,4,3.4,13.880.636.180.356,-605.848.628.198.372
344,2011-03-13 16:54:12,407.251.563,-38.440.312,884,28,8,2.1,71.371.571.391.853,-120.019.194.729.196
344,2011-03-13 17:24:06,407.255.054,-38.483.104,884,26.2,8,2.1,134.560.765.427.187,186.748.214.700.406
344,2011-03-13 17:54:00,407.243.421,-38.416.126,884,26.7,6,3.6,396.756.470.675.626,-14.159.904.042.873
344,2011-03-13 18:54:36,4.073.021,-38.305.641,891,24.1,6,4.3,963.221.517.920.765,302.911.704.912.595
344,2011-03-13 19:55:10,40.733.811,-38.292.583,890,22.8,5,3.5,14.768.544.075.274,-145.748.761.620.713
344,2011-03-13 20:55:42,407.276.523,-38.416.552,894,25.4,6,2.9,33.333.262.168.323,616.484.886.783.475
344,2011-03-13 21:56:06,407.311.099,-38.381.282,888,24.8,6,3.9,509.275.363.927.841,178.493.663.570.204
344,2011-03-13 22:56:27,407.305.399,-38.376.574,889,26.1,4,4.6,16.303.766.711.182,712.777.117.761.677
344,2011-03-13 23:57:12,407.324.971,-38.396.335,888,25.9,6,2,127.373.657.895.741,116.043.172.796.926
344,2011-03-14 0:57:13,40.732.395,-38.403.175,895,25.8,5,3.9,19.465.111.435.113,-106.850.724.126.917
344,2011-03-14 1:57:10,407.310.986,-38.435.349,897,26,4,4.4,271.727.769.234.206,150.318.309.687.313
344,2011-03-14 2:57:42,407.307.224,-38.403.399,886,29.7,5,3.1,478.514.760.872.509,-837.947.767.460.054
344,2011-03-14 3:58:12,407.318.915,-38.321.526,897,27,5,3.5,414.638.346.500.785,-159.932.256.077.727
344,2011-03-14 4:58:52,407.313.082,-3.832.202,886,23.9,4,5.6,721.898.818.076.919,169.906.993.646.882
344,2011-03-14 5:59:42,407.316.603,-38.358.651,885,22.6,6,2.3,482.187.114.011.982,159.898.566.914.759
344,2011-03-14 6:30:01,407.365.716,-37.705.324,985,15.6,5,3.8,134.708.275.423.618,-158.312.155.874.608
344,2011-03-14 7:00:24,40.661.278,-37.237.456,897,16.6,5,8.8,773.489.952.945.009,143.272.780.384.499
344,2011-03-14 7:30:40,406.625.713,-37.252.461,883,19,6,4.1,540.444.637.110.525,-339.966.669.832.803
344,2011-03-14 8:01:06,406.654.403,-37.238.402,861,18.7,6,2.5,129.906.124.021.181,110.548.744.073.766
344,2011-03-14 8:31:22,406.653.732,-37.242.937,860,25.1,7,2.4,172.149.563.776.293,-126.487.897.186.258
344,2011-03-14 9:01:17,406.651.768,-37.243.472,857,24.3,6,3.4,540.403.288.660.752,464.111.234.919.648
344,2011-03-14 9:31:20,406.651.074,-37.243.182,868,27,7,2.7,26.770.000.990.624,-147.814.151.522.151
344,2011-03-14 10:01:29,406.623.261,-37.253.395,903,20,6,5.3,484.851.490.993.875,129.667.823.048.272
344,2011-03-14 10:31:21,406.653.589,-37.263.704,874,26.4,5,3.6,209.445.133.311.726,-167.860.420.179.803
344,2011-03-14 11:01:16,40.666.184,-37.245.789,875,21.5,6,3.1,970.350.769.330.553,163.892.759.728.304
344,2011-03-14 11:31:22,406.621.135,-37.262.661,870,22.4,5,3.6,337.601.361.808.333,12.289.165.811.626
344,2011-03-14 12:01:42,406.656.762,-3.726.161,870,26.9,8,1.7,886.056.171.542.407,-160.699.129.678.842
344,2011-03-14 12:31:39,406.627.397,-37.252.674,875,22.4,7,2.6,250.299.356.443.857,103.807.588.088.654
344,2011-03-14 13:01:47,406.624.812,-37.241.111,1107,19.7,5,4.6,13.338.303.008.175,160.540.359.116.567
344,2011-03-14 13:32:04,407.296.396,-38.010.889,883,17.8,5,3.8,908.423.366.064.958,970.339.422.896.447
344,2011-03-14 14:02:18,406.838.571,-37.634.367,1114,17.9,4,4.5,31.843.743.571.148,118.916.094.213.761
344,2011-03-14 14:33:05,406.595.029,-37.279.095,1045,18.3,4,15.8,510.902.815.144.467,353.711.039.148.201
344,2011-03-14 15:03:10,406.626.937,-37.249.942,856,20.3,5,4.5,287.864.108.412.767,660.676.671.133.714
344,2011-03-14 15:33:47,407.213.087,-37.906.441,935,18.8,4,7.2,961.070.713.558.442,-126.814.099.337.627
344,2011-03-14 16:04:12,407.171.972,-38.144.295,884,28.5,7,2.1,388.608.799.088.697,-380.412.852.953.668
344,2011-03-14 16:34:34,407.176.564,-38.144.699,888,23.8,7,2,195.231.775.616.607,-170.588.163.359.577
344,2011-03-14 17:05:53,407.174.474,-38.223.087,888,24.3,5,3.8,276.250.986.159.243,-41.819.731.322.781
344,2011-03-14 17:36:01,407.276.904,-38.372.439,886,23.8,6,2.7,216.582.971.218.833,-557.039.547.824.087
344,2011-03-14 18:36:35,40.726.629,-38.327.881,886,24.6,4,5.9,639.871.038.634.685,-239.488.609.463.116
344,2011-03-14 19:36:47,407.313.203,-38.341.433,888,25.2,6,3.6,266.320.153.124.589,-758.954.588.061.822
344,2011-03-14 20:37:12,407.325.488,-38.326.104,883,27,5,3.4,261.264.017.433.875,15.987.429.195.305
344,2011-03-14 21:37:52,407.274.421,-38.311.592,906,19,6,5.1,156.926.073.126.825,-26.446.292.058.831
344,2011-03-14 22:38:06,407.276.316,-3.830.614,881,23.5,7,3.7,762.340.297.084.997,-567.563.845.313.078
344,2011-03-14 23:38:24,407.262.682,-38.297.646,886,23.9,5,3.5,166.811.425.064.285,942.016.576.984.426
344,2011-03-15 0:39:36,407.259.694,-38.345.728,893,21.9,7,1.9,142.881.643.780.853,-427.317.370.811.882
344,2011-03-15 1:40:11,407.277.052,-38.342.907,892,27.9,6,3.4,747.167.405.883.834,-512.800.817.555.078
344,2011-03-15 2:40:35,407.259.232,-3.831.871,889,25.6,5,3.1,684.639.791.740.714,-391.797.355.604.316
344,2011-03-15 3:40:55,407.260.272,-38.330.492,886,20.5,5,6.8,731.888.533.577.142,158.065.210.317.056
344,2011-03-15 4:41:24,407.239.931,-38.307.269,884,24.5,7,3.4,593.290.264.139.292,405.550.537.020.958
344,2011-03-15 5:41:55,407.255.052,-38.314.919,891,23.6,6,2.8,189.207.094.042.407,698.205.956.273.568
344,2011-03-15 6:12:11,407.153.046,-38.159.003,886,24.4,6,3.3,998.563.957.660.227,-875.989.003.733.881
344,2011-03-15 6:42:20,406.633.172,-3.725.514,883,16.9,5,4,709.141.938.580.868,-447.117.257.478.728
344,2011-03-15 7:12:42,40.665.333,-37.243.644,872,21.8,6,3.3,254.783.668.351.164,-444.745.586.422.192
344,2011-03-15 7:42:54,406.653.806,-37.238.253,874,23.9,6,3.7,760.441.971.365.004,-342.064.285.202.743
344,2011-03-15 8:13:12,406.611.489,-37.248.645,873,25.4,6,4.2,168.314.244.929.102,159.422.256.836.988
344,2011-03-15 8:43:38,406.653.509,-37.235.303,882,24.6,5,10.3,492.012.794.320.638,115.355.825.015.802
344,2011-03-15 9:13:55,406.651.871,-37.239.278,867,23.9,6,3.1,836.960.085.198.759,-528.301.180.061.906
344,2011-03-15 9:44:08,406.652.021,-3.723.971,859,29,6,2.7,237.525.928.835.933,-15.503.223.051.386
344,2011-03-15 10:14:16,406.650.398,-37.238.021,838,28,4,6.8,237.518.084.438.845,635.021.744.106.018
344,2011-03-15 10:44:43,406.650.607,-37.240.374,849,27.9,4,8.5,846.789.320.094.783,788.432.423.242.796
344,2011-03-15 11:15:06,406.652.273,-37.230.682,872,28.8,7,2.2,246.211.273.969.708,-135.514.231.721.997
344,2011-03-15 11:45:27,406.625.947,-3.726.015,878,31,5,4.1,728.886.134.146.189,930.075.576.463.581
344,2011-03-15 12:15:49,406.622.889,-37.246.156,956,21.9,5,4,648.056.271.601.792,-127.248.427.367.203
344,2011-03-15 12:46:18,406.616.151,-37.275.234,925,21.9,6,3,11.384.500.355.924,-948.420.092.439.138
344,2011-03-15 13:16:32,407.292.417,-3.839.158,1111,19.1,4,10,99.107.807.649.994,-171.569.436.446.626
344,2011-03-15 13:47:04,407.303.434,-38.230.992,878,20.8,4,5.8,395.813.661.896.685,506.322.837.392.526
344,2011-03-15 14:17:13,407.284.487,-3.808.594,880,28.6,4,4.1,215.892.964.523.612,144.378.582.469.161
344,2011-03-15 14:48:36,407.278.545,-3.805.054,899,33,5,2.6,125.682.052.840.427,92.167.434.740.843
344,2011-03-15 15:19:11,406.617.408,-37.252.394,919,17.9,6,2.8,493.205.208.422.439,-166.356.036.242.909
344,2011-03-15 15:49:23,406.622.856,-37.245.179,863,20.2,4,10.2,722.305.176.559.263,-376.433.380.899.785
344,2011-03-15 16:19:58,406.626.955,-37.247.687,870,21.9,5,2.8,780.908.176.851.673,-187.913.634.749.837
344,2011-03-15 16:50:29,406.621.259,-37.257.082,857,20.3,4,6.7,738.069.926.741.093,-178.107.762.849.802
344,2011-03-15 17:21:12,407.151.187,-38.190.316,883,18.6,5,3.2,374.387.462.550.288,975.093.601.588.191
344,2011-03-15 17:51:31,407.273.649,-38.335.423,879,24.8,4,4.9,204.360.290.337.452,153.676.765.998.424
344,2011-03-15 18:52:12,407.260.257,-38.382.729,890,25.4,8,1.9,128.099.339.472.903,413.852.021.971.664
344,2011-03-15 19:52:13,407.295.672,-38.434.517,891,24.8,5,2.9,475.438.382.481.731,155.272.163.084.785
344,2011-03-15 20:52:40,407.315.322,-38.443.389,894,27.1,6,1.9,188.133.503.474.221,-157.351.795.791.652
